Course Code,Course Name,Course Type,Course Category,Instructor,Slot,Division,Restriction,Credits,Description
GNR627,Geospatial Predictive Modelling,Theory,Interdisciplinary STEM Course.,I - Alok Kumar Porwal,"9
Mon-9A-15:30:00-16:55:00-
Thu-9B-15:30:00-16:55:00-", ,[],6,"PART A: BACKGROUND CONCEPTS Deterministic, stochastic, empirical models; main components of an empirical model. Spatial data analysis in GIS: Types of spatial data; Spatial data models - vector (spaghetti/topological) and raster models; Elements of geoprocessing - spatial query and conditional evaluation, reclassification, distance and density estimations, transformations, spatial autocorrelation and interpolation, neighborhood operations, map algebra and mathematical operations, multiple map overlay; quantitative estimation of spatial associations; exploratory data analysis; hypothesis testing PART B: MACHINE LEARNING APPLICATIONS TO GEOSPATIAL PREDICTIVE MODELING Types of models: Discriminative versus generative models; Regression versus classification models. Supervised versus unsupervised models. Fuzzy inference systems: Fuzzy sets and theory, Mamdani and Sugeno systems, implantation of fuzzy inference system, application case study Neural network: Architecture of a simple multilayer perceptron, optimization of network architecture and parameters using gradient descent algorithm; local minima problem and possible solutions; simulated annealing; application case study. Adaptive neuro-fuzzy inference system (ANFIS): Architecture of an ANFIS, parameter optimization using gradient descent and least squares estimation; application case study. Bayesian classifier: Fundamentals of Bayesian probability theory, Bayes’ Equation, discriminative and generative models, Bayesian Networks, Bayesian Classifiers – Naïve and Augmented Naïve Bayesian classifiers; Algorithms for estimating network architecture and parameters, application case study. Introduction to convolution neural networks and deep learning, Support Vector Machine and random forest. Validation, interpretation and evaluation of output resource potential maps."
GNR642,Scattering Models in Microwave Remote Sensing,Theory,Interdisciplinary STEM Course.,I - Gulab Singh,"7
Fri-7B-11:05:00-12:30:00-
Wed-7A-11:05:00-12:30:00-", ,[],6,"Introduction: Fundamental properties of electromagnetic (EM) waves, overview of interaction mechanism of EM waves with matter, frequency characteristics of EM wave propagation;302240 radar imaging basics, radar remote sensing sensors;Microwave Radar scattering principle: scattering coordinate systems, backscattering and bistatic-scattering, EM vector scattering operator and the polarimetric scattering matrices, polarimetric radar cross section and polarimetric radar optimization for coherent objects, calibration of polarimetric radars, ionosphere and radio frequency interference;Microwave dielectric properties: effective medium theories; dielectric mixing formulas in microwave spectrum, microwave properties of hydro-/cryo-/bio-/litho-sphere; Microwave radar interaction (scattering, absorption, extinction and optical depth): multi-layered dielectric media, litho-/hydro-/cryo-/bio-sphere, atmospheric constituents (clouds, rain, snowflakes, fog/haze), ionosphere (TEC); Surface scattering models: Bragg scattering, small perturbation model, the Kirchhoff approximation method, integral equation method (IEM), bistatic scattering theory, IEM-bistatic, the small slope approximation method;Volume scattering models: volume/multiple scattering in half-space and multi-layered dielectric media, scattering from the cloud of small spheres, surface scattering, Rayleigh scattering by small particles (sphere, generalized spheroidal/ellipsoidal particles); Hertzian dipoles and depolarization in dielectric media; Double-bounce and helix scattering models: natural and manmade objectsInversion methods with applications: Inverse scattering modeling, applications of inversion algorithms for various physical parameter retrieval of hydro-/cryo-/bio-/litho-sphere and ionosphere."
GNR649,Planetary Sciences: Earth and Beyond,Theory,Interdisciplinary STEM Course.,I - Deepak Singh,"3
Mon-3A-11:35:00-12:30:00-
Thu-3C-11:35:00-12:30:00-
Tue-3B-11:35:00-12:30:00-", ,"[['ALL', 'ALL', 'ALL', 'ALL', 'ALL'], ['ALL', 'ALL', 'ALL', 'ALL', 'ALL'], ['Dual Degree (M.Tech. + Ph.D.)', 'IDDDP', 'M.Tech.', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,• Introduction to Planets and Planetary Systems; Principles of Rocketry and Space Navigation; Need for exploration; Exploration of Earth; Exploration of the solar system; Landmark missions and instruments in space • Life and Death of Stars; Origin of the Solar System; Orbital Mechanics; Gravitational Field and the Shape of Planetary bodies; Energy Sources on Planets; Internal structure of Planetary bodies • Origin and Evolution of Planetary Atmospheres; Uniqueness of Earth’s evolution; Earth-Moon system; Missions to Moon and Mars • Atmospheric composition and surface properties using remote sensing; Application to other planets and moons; Icy worlds and their importance; Search for extra-terrestrial life • Space Laws and Space treaties; Extrasolar planets; Future missions and goals of exploration
GNR650,Advanced topics in deep learning for image analysis,Theory,Advanced Course.,I - Biplab Banerjee,"10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", ,[],6,"The course will deal with advanced deep learning techniques used to solve critical inference problems in remote sensing, image analysis, and computer vision. We plan to cover the following learning paradigms which consider learning a classification model under different levels of supervision. Meta- learning and few-shot learning Zero-shot learning Self-supervised learning Multi-modal learning Multi-task learning Continual learning Domain adaptation and generalization Uncertainty estimation in deep learning We will consider the application of the aforementioned learning algorithms for visual inference tasks with focus to image classification and semantic segmentation. To this end, land-cover classification from remote sensing images of varied modalities would be the running application example that will be discussed at length for all the algorithms. In addition, we will consider a few challenging classification problems in remote sensing (cross-sensor data retrieval, change detection, and land cover map generation for geographically disjoint and large areas) and show how some of these learning techniques (domain adaptation, uncertainty estimate) can be modified to solve these problems. Finally, annotation is a major problem in remote sensing, we plan to discuss how off-the-shelves self-supervision can be used as an alternative in this regard. Like the examples from the remote sensing area, we will consider examples from natural image and video analysis literature concerning very large-scale datasets (ImageNet, DomainNet, to name a few)."
GNR653,Data Analysis Methods for Geospatial Applications,Theory,Interdisciplinary STEM Course.,"A - Karthikeyan Lanka
A - Pritam Das
I - Avik Bhattacharya","10
Fri-10B-14:00:00-15:25:00-
Tue-10A-14:00:00-15:25:00-", ,"[['ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL'], ['ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL', 'ALL'], ['ALL', 'B.Des.', 'B.S.', 'B.Sc. (3-year)', 'B.S.+ M.Sc. Dual Degree', 'B.Tech.', 'DDDP', 'Dual Degree (B.Des. + M.Des.)', 'Dual Degree (B.Tech. + M.Tech.)', 'Dual Degree (M.A. + Ph.D.)', 'Dual Degree (M.Phil. + Ph.D.)', 'Dual Degree (MPP + Ph.D.)', 'Dual Degree (M.S. by Research + Ph.D.)', 'Dual Degree (M.Sc. + M.Phil.)', 'Dual Degree (M.Sc.+ M.S. by Research)', 'Dual Degree (M.Sc. + M.Tech.)', 'Dual Degree (M.Sc. + Ph.D.)', 'Dual Degree (M.Tech. + M.S. by Research)', 'EMBA', 'Integrated M.Sc. (5-Year)', 'M.A.', 'M.A. by Research', 'M.A. by Research (Exit degree)', 'M.A. (Exit degree)', 'Master in Development Practice', 'Master of Public Policy', 'MBA', 'M.Des.', 'M.Des. by Research', 'M.Phil.', 'M.Phil. (Exit Degree)', 'M.S. by Research', 'M.S. by Research (Exit degree)', 'M.Sc.', 'M.Sc. (Exit Degree)', 'M.S. (Exit Degree)', 'Postgraduate Diploma(PGD-Exit)', 'Preparatory Course', 'Visiting Students'], ['Allowed', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"- Linear Algebra and Vector Analysis: Vectors and Spaces, Matrices, Determinants, Matrix Inverse, Simultaneous Equations, Eigenvalue/Eigenvector Problems, Coordinate Transformations, Cartesian coordinates, basis vectors and notation, cylindrical polar and spherical polar coordinate systems, Addition of vectors, parallelogram law, product of scalars and vectors, dot and cross products, vector identities, coordinate inversion, Gradient operator as a vector operator and its interpretation, Laplacian operator as a scalar operator, grad and Laplacian operators in different coordinate systems, div and curl operators, form in different coordinate systems, variety of second order derivatives of vector fields, transverse and longitudinal (irrotational) fields, Line, surface, and volume integrals, divergence of a vector field, flux of a vector field, the divergence theorem, curl of a vector field, circulation density, Stokes theorem, uniqueness theorem. Basics of numerical methods. - Probability and Statistics: Samples and populations, Arranging data using data arrays and frequency distributions, constructing frequency distributions, statistical graphs for summarizing data, Summary measures of frequency distributions: measures of central tendency (mean, median and mode) and measures of dispersion (range, variance, standard deviation), Basic concepts of probability: types of probability- marginal, joint, prior, conditional and posterior probability; Probability rules; Bayes’ theorem, Probability distributions: random variables; expected value; types of probability distributions, Hypothesis testing, Simple regression and correlation, least square, Confidence Intervals, Regression, Method of least squares, Error/Uncertainty Analysis, Relationship between regression and correlation, Hypothesis Testing, Statistical Significance, Time Series Analysis Methods - Statistical Programming Experience in MATLAB Various data analysis methods covered in the Statistics theory part (above) will be taught as practical experience in MATLAB, Data Visualization in MATLAB - Programming: Algorithms and Data Structures, Elements of Java programming language, Matrix manipulations, RS image display and processing in Java, Manipulation of Geospatial data using Java API, Web applications development viii Texts/References **"
GNR694,Seminar,Seminar,Interdisciplinary STEM Course.,I - Pritam Das,, ,"[['ALL', 'ALL', 'ALL'], ['Centre of Studies in Resources Engineering', 'Centre of Studies in Resources Engineering', 'ALL'], ['M.Tech.', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",4, 
GNR697,R & D Project,Other Project,Interdisciplinary STEM Course.,I - Karthikeyan Lanka,, ,[],6, 
GNR797,I Stage Project,Project Stage 1,Advanced Course.,"A - Avik Bhattacharya
I - Alok Kumar Porwal",, ,"[['ALL', 'ALL'], ['Centre of Studies in Resources Engineering', 'ALL'], ['M.Tech.', 'ALL'], ['Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable']]",48, 
GNR805,Advanced Concepts in Polarimetric SAR Image Analysis,Theory,Advanced Course.,"A - Yalamanchili Rao
I - Avik Bhattacharya","12
Mon-12A-17:05:00-18:00:00-
Thu-12C-17:05:00-18:00:00-
Tue-12B-17:05:00-18:00:00-", ,"[['ALL', 'ALL', 'ALL'], ['ALL', 'ALL', 'ALL'], ['Dual Degree (M.Tech. + Ph.D.)', 'Ph.D.', 'ALL'], ['Allowed', 'Allowed', 'Deny'], ['Non-Overridable', 'Non-Overridable', 'Non-Overridable']]",6,"Introduction to microwave remote sensing, polarization basis, polarized waves, stokes vector, polarization representation, transformation, synthesis, measurement of the backscattering matrix, polarimetric scattering vectors, covariance matrix, polarimetric speckle statistics, filtering, scattering mechanism interpretation, review of decomposition theorems, polarimetric SAR image segmentation, supervised and unsupervised polarimetric data classification, polarimetric interferometry, Polarimetric SAR applications for agriculture, forest, snow, soil moisture, geology, hydrology, sea-ice and ocean."
GP 101,Solid-Earth Geophysics,Theory,Interdisciplinary STEM Course.,I - Kumar Hemant Singh,"1
Mon-1A-09:30:00-10:25:00-Class Room : LT 304
Thu-1C-09:30:00-10:25:00-Class Room : LT 304
Tue-1B-09:30:00-10:25:00-Class Room : LT 304", ,[],6,"The Solar System and others terrestrial planets. Propagation of Elastic waves inside the Earth, Composition and Internal structure of the Earth. Spherical harmonics. Role of satellites for Geopotential fields. Gravity: shape, rotation, tidal deformation, isostasy of the Earth. Heat flow: continental and ocean heat flow, thermal structure of the Earth. Radiometric dating methods. Convection in the Mantle and Outer Core. Geomagnetism: origin of the Earth’s magnetic field, geomagnetic secular variation, Geodynamo. Plate Tectonics: Paleomagnetism, Continental Drift, Sea-floor spreading and polar wander paths."
GP 201,Elements of Mineralogy and Petrology,Theory,Advanced Course.,"I - George Mathew
I - Sameer Ranjan","4
Thu-4B-08:00:00-09:25:00-
Tue-4A-08:00:00-09:25:00-", ,[],6,"Physics and Chemistry of minerals; atomic bonding; crystal structure & crystal systems; rock-forming and economic minerals; major silicate mineral groups & their diagnostic physical properties; phase transformations in the Earth’s interior. Partial melting & generation of magmas; crystallization of magma; Bowen’s reaction series; forms of intrusive & extrusive igneous bodies; mineralogy, textures and structures of common felsic, mafic & ultramafic igneous rocks; Metamorphism and metamorphic facies; mineralogy, textures and structures of common metamorphic rocks; low grade and high grade metamorphic terranes. Formation of sediments & sedimentary rocks: their compositions, textures & structures; origin & classification of conglomerate, sandstone, shale & limestone; sedimentary environments & facies; characteristics of non-marine, transitional & marine environments"
